age,income,savings_rate,debt_ratio,purchase_power,purchasing_power
71,105283.03,0.52,0.5,241197628.88,53.67
66,79274.21,0.53,0.46,252951267.75,69.76
37,110921.98,0.35,0.49,271817639.81,95.59
59,120629.89,0.48,0.58,265193043.61,86.52
56,94594.22,0.36,0.43,268970351.79,91.69
72,125639.55,0.38,0.48,238568556.85,50.07
82,109844.74,0.37,0.6,206552608.45,6.24
50,106978.18,0.37,0.61,273752492.82,98.24
67,97983.25,0.57,0.61,250782190.59,66.79
51,85082.73,0.31,0.63,273205383.93,97.49
68,110597.41,0.43,0.7,248535827.25,63.72
43,110765.52,0.4,0.86,274770773.5,99.64
65,104835.14,0.3,0.46,255025766.96,72.6
70,99978.72,0.34,0.47,243769153.69,57.19
57,109975.85,0.46,0.84,267766525.82,90.05
39,109147.59,0.4,0.63,273196199.46,97.48
71,125430.3,0.52,0.78,241161983.46,53.62
77,173251.86,0.54,0.5,223794060.16,29.85
55,122505.66,0.37,0.77,269982719.61,93.08
39,121839.01,0.35,0.87,273173751.29,97.45
43,86428.04,0.41,0.76,274785431.91,99.66
65,116702.67,0.47,0.5,255003340.9,72.57
50,125216.28,0.41,0.86,273716055.64,98.19
45,102584.39,0.17,0.81,275002096.29,99.95
76,120599.69,0.33,0.7,226945871.71,34.16
54,91682.73,0.59,0.5,270941618.53,94.39
77,143400.55,0.39,0.84,223766520.61,29.81
53,101518.94,0.46,0.49,271805322.71,95.58
49,116228.17,0.51,0.51,274197435.47,98.85
52,104058.58,0.55,0.62,272531568.88,96.57
51,115475.39,0.47,0.54,273198954.49,97.48
61,121519.21,0.46,0.73,262176292.87,82.39
60,103335.67,0.52,0.66,263731938.59,84.52
71,133741.09,0.43,0.46,241214934.41,53.7
42,110376.55,0.43,0.77,274527938.51,99.3
61,162689.18,0.51,0.87,262138445.66,82.34
42,104015.45,0.5,0.49,274551251.39,99.34
64,80348.43,0.37,0.71,256943188.38,75.23
78,132584.24,0.32,0.56,220565432.93,25.43
45,122763.7,0.57,0.65,274972525.11,99.91
40,133892.86,0.38,0.59,273755098.64,98.25
47,115850.59,0.48,0.58,274793475.5,99.67
37,92322.34,0.36,0.39,271823341.05,95.6
58,142752.24,0.45,0.85,266508100.73,88.32
61,101622.21,0.38,0.73,262189236.95,82.41
55,121674.27,0.53,0.67,269975502.82,93.07
52,120885.42,0.44,0.6,272544737.81,96.59
41,96077.36,0.37,0.66,274196588.37,98.85
69,154392.59,0.48,0.6,246187880.61,60.5
48,110318.19,0.4,0.56,274553514.73,99.34
53,94294.18,0.29,0.61,271809345.43,95.58
41,93874.86,0.32,0.51,274216492.75,98.88
60,109975.78,0.36,0.46,263770178.48,84.58
53,135830.55,0.52,0.7,271771485.21,95.53
52,109934.54,0.26,0.81,272542345.98,96.58
42,92023.37,0.49,0.46,274554681.66,99.34
70,144061.91,0.34,0.38,243791017.98,57.22
44,97329.45,0.44,0.54,274952112.63,99.88
66,146241.51,0.43,0.92,252898270.18,69.69
51,93020.57,0.39,0.78,273183812.67,97.46
45,120644.42,0.41,0.7,274986898.23,99.93
66,180604.01,0.39,0.83,252909924.29,69.71
80,137188.03,0.29,0.62,213763352.0,16.11
57,113611.78,0.46,0.91,267757708.4,90.03
59,96732.95,0.34,0.6,265206017.57,86.54
44,102769.67,0.39,0.51,274961106.08,99.9
37,106090.01,0.42,0.74,271782692.37,95.54
63,89743.81,0.41,0.61,258798002.48,77.77
80,96141.65,0.48,0.71,213731871.97,16.07
38,99983.87,0.41,0.58,272550135.56,96.6
75,122394.83,0.42,0.7,229984644.83,38.32
48,103921.82,0.37,0.55,274558053.94,99.34
60,140196.18,0.3,0.41,263790558.32,84.6
49,96706.77,0.5,0.88,274163790.44,98.8
56,133635.88,0.42,0.85,268913663.8,91.62
58,124556.67,0.4,0.93,266509586.97,88.33
52,94292.95,0.48,0.82,272522589.85,96.56
62,103604.44,0.45,0.77,260527891.77,80.14
52,134042.02,0.39,0.7,272537155.46,96.58
68,131534.58,0.48,0.45,248559876.21,63.75
56,96090.87,0.36,0.42,268971322.26,91.7
66,112776.19,0.5,0.58,252940707.66,69.75
64,118199.89,0.28,0.91,256928520.85,75.21
54,140441.79,0.3,0.5,270977958.36,94.44
46,123865.24,0.37,0.83,274925841.32,99.85
81,124283.29,0.36,0.7,210192375.46,11.23
45,89787.93,0.53,0.79,274971274.92,99.91
64,150456.12,0.33,0.4,256990523.88,75.29
66,111344.2,0.29,0.53,252969262.83,69.79
43,123353.98,0.44,0.89,274759900.98,99.62
56,132951.85,0.44,0.48,268960022.21,91.68
40,158595.9,0.43,0.52,273757726.72,98.25
40,107004.27,0.55,0.53,273740785.85,98.23
44,103582.45,0.51,0.46,274952683.6,99.88
66,117945.7,0.24,0.49,252981821.48,69.81
78,104746.21,0.3,0.7,220549982.68,25.41
45,126181.72,0.32,0.59,275010847.64,99.96
55,178400.93,0.46,0.68,269974296.6,93.07
60,147098.19,0.26,0.48,263788312.51,84.6
58,121386.14,0.38,0.84,266524468.34,88.35
74,121948.5,0.48,0.77,232919628.87,42.34
64,147487.33,0.31,0.4,256992767.77,75.3
50,171663.41,0.42,0.61,273745754.5,98.23
46,115109.49,0.32,0.46,274975505.54,99.92
37,95814.39,0.29,0.81,271790085.83,95.56
43,111008.28,0.44,0.81,274772056.56,99.64
72,139687.6,0.25,0.9,238528789.76,50.02
60,101976.4,0.41,0.47,263762464.12,84.56
72,89100.93,0.5,0.68,238534112.03,50.03
50,100922.59,0.54,0.53,273742574.69,98.23
35,104997.27,0.48,0.55,269996206.85,93.1
57,113681.09,0.38,0.67,267794444.57,90.08
46,116384.1,0.41,0.45,274966879.49,99.9
80,116540.18,0.34,0.73,213742204.84,16.09
56,163955.12,0.29,0.67,268957565.93,91.68
59,117701.15,0.33,0.81,265183047.06,86.51
77,136087.38,0.39,0.51,223813663.62,29.87
63,121898.5,0.64,0.84,258742036.39,77.69
71,106704.78,0.3,0.94,241173984.12,53.64
77,137339.26,0.57,0.91,223733638.18,29.76
58,128370.58,0.45,0.76,266523790.4,88.35
64,121530.63,0.5,0.73,256921902.12,75.2
83,97164.2,0.59,0.73,202769788.4,1.06
54,122931.22,0.32,0.55,270965086.74,94.43
56,122635.0,0.49,0.77,268918209.93,91.62
61,128695.89,0.38,0.75,262183387.43,82.4
76,121354.43,0.32,0.86,226929141.59,34.14
36,110372.49,0.36,0.69,270944394.02,94.4
69,120785.04,0.47,0.57,246195474.24,60.52
76,134868.46,0.36,0.72,226938624.94,34.15
58,137641.24,0.34,0.9,266517160.24,88.34
38,86104.75,0.39,0.48,272561378.37,96.61
39,112451.83,0.42,0.58,273199860.25,97.49
50,139846.04,0.39,0.61,273750742.7,98.24
68,160407.58,0.5,0.5,248550416.22,63.74
51,155958.68,0.47,0.4,273220543.4,97.51
48,120096.41,0.53,0.62,274531174.16,99.31
68,149297.81,0.51,0.84,248498048.41,63.67
67,124420.13,0.54,0.44,250802125.89,66.82
42,122425.39,0.51,0.58,274538817.05,99.32
80,185558.08,0.49,0.77,213701797.53,16.03
75,101924.45,0.45,0.89,229964915.36,38.29
36,92543.27,0.52,0.88,270913558.99,94.36
66,134090.66,0.51,0.6,252934557.57,69.74
43,128338.53,0.33,0.89,274772255.6,99.64
40,167357.65,0.42,0.37,273784789.85,98.29
57,148257.55,0.5,0.75,267762675.47,90.04
68,123620.5,0.35,0.74,248538668.38,63.72
67,110949.06,0.43,0.51,250806557.26,66.83
50,109768.72,0.42,0.72,273734599.43,98.22
50,154680.32,0.3,0.46,273786175.91,98.29
55,157878.47,0.25,0.78,269994606.73,93.1
56,133963.63,0.34,0.59,268959259.2,91.68
56,128220.26,0.43,0.68,268935306.04,91.65
70,102808.52,0.4,0.49,243760880.23,57.18
68,136704.89,0.47,0.48,248556906.47,63.75
67,144196.33,0.62,0.89,250726681.89,66.72
58,169672.48,0.41,0.81,266512623.05,88.33
70,106378.62,0.37,0.83,243728698.02,57.14
37,105423.7,0.46,0.54,271800103.87,95.57
46,102884.22,0.49,0.46,274955368.31,99.89
44,101539.62,0.42,0.69,274938899.94,99.87
43,129212.59,0.31,0.64,274807102.57,99.69
73,116147.0,0.23,0.46,235835323.65,46.33
61,135653.72,0.28,0.78,262192834.66,82.42
37,79525.45,0.31,0.55,271810547.25,95.58
50,113044.56,0.48,0.47,273755380.73,98.25
69,128236.0,0.32,0.59,246211516.94,60.54
46,120676.26,0.5,0.59,274938438.8,99.87
74,132018.03,0.52,0.73,232916306.09,42.34
65,110742.27,0.49,0.62,254987978.58,72.55
48,133263.62,0.52,0.71,274519967.81,99.29
80,106058.97,0.43,0.48,213759396.96,16.11
53,120836.52,0.4,0.86,271768762.68,95.53
50,151221.85,0.29,0.86,273727120.65,98.21
60,127207.03,0.6,0.74,263705638.73,84.49
69,163668.91,0.53,0.42,246208613.34,60.53
54,129381.09,0.47,0.67,270931057.63,94.38
64,119350.23,0.44,0.77,256924826.16,75.2
62,110090.67,0.5,0.89,260507068.28,80.11
48,100798.89,0.29,0.91,274530132.23,99.31
42,118630.36,0.31,0.83,274533710.06,99.31
67,146175.05,0.48,0.46,250809707.0,66.83
51,97446.29,0.46,0.86,273168981.52,97.44
61,122084.92,0.58,0.7,262165547.84,82.38
59,159406.45,0.21,0.75,265205103.46,86.54
61,105107.71,0.61,0.63,262175306.78,82.39
63,169797.06,0.41,0.51,258813802.34,77.79
59,77567.17,0.6,0.65,265181250.49,86.51
78,127840.76,0.54,0.52,220542679.42,25.4
58,94017.37,0.54,0.64,266532956.85,88.36
75,102482.86,0.37,0.82,229981033.66,38.32
80,117972.37,0.68,0.41,213739534.5,16.08
60,137520.17,0.33,0.48,263776870.52,84.58
66,128377.22,0.29,0.49,252979107.53,69.8
75,150485.69,0.38,0.6,230003467.07,38.35
43,129264.33,0.51,0.89,274748234.3,99.6
74,116730.8,0.42,0.52,232956459.17,42.39
78,127876.94,0.56,0.47,220546028.24,25.4
47,151268.48,0.52,0.86,274743494.57,99.6
41,64682.38,0.39,0.81,274187112.21,98.84
73,114294.44,0.53,0.45,235802326.3,46.29
51,95699.4,0.35,0.79,273186458.77,97.47
58,159561.06,0.56,0.73,266503932.13,88.32
52,103638.81,0.38,0.72,272539538.7,96.58
70,115016.04,0.44,0.68,243735828.7,57.15
48,92031.15,0.45,0.87,274520994.69,99.29
52,108988.04,0.35,0.43,272573726.19,96.63
71,98498.18,0.41,0.5,241209596.53,53.69
57,110254.04,0.42,0.57,267801222.71,90.09
75,99499.88,0.36,0.65,229999076.86,38.34
55,124566.41,0.32,0.86,269977246.72,93.07
40,138474.81,0.35,0.68,273745514.26,98.23
52,113970.14,0.51,0.48,272551712.17,96.6
78,197024.03,0.42,0.66,220534246.82,25.38
42,68053.18,0.56,0.6,274538961.13,99.32
63,85992.96,0.54,0.84,258767230.97,77.73
47,106095.35,0.42,0.74,274782860.5,99.65
57,109849.8,0.43,0.68,267788192.82,90.08
47,196016.96,0.41,0.77,274764132.29,99.63
40,79264.15,0.43,0.78,273733324.83,98.22
64,130695.87,0.31,0.72,256945928.81,75.23
80,127395.86,0.48,0.56,213745003.04,16.09
65,129107.58,0.44,0.82,254966999.13,72.52
67,117380.63,0.4,0.75,250782180.18,66.79
73,118985.87,0.49,0.79,235765792.31,46.24
44,95983.69,0.39,0.95,274916974.01,99.84
54,107880.71,0.37,0.87,270924100.34,94.37
63,114519.82,0.38,0.77,258783026.53,77.75
41,91434.24,0.46,0.87,274169908.28,98.81
80,146874.4,0.45,0.45,213764415.24,16.12
80,94158.83,0.61,0.68,213722913.3,16.06
69,100728.76,0.27,0.69,246203792.13,60.53
77,99385.27,0.38,0.59,223803072.47,29.86
52,108567.11,0.42,0.81,272525297.89,96.56
67,163029.58,0.44,0.8,250761335.29,66.77
51,97785.41,0.45,0.75,273180376.76,97.46
68,151177.53,0.34,0.9,248513159.58,63.69
55,125406.53,0.36,0.51,270015873.12,93.13
48,113370.72,0.38,0.81,274527806.95,99.3
51,131976.71,0.45,0.64,273188712.37,97.47
46,149271.07,0.38,0.56,274959249.75,99.89
63,114190.32,0.29,0.53,258820436.57,77.8
47,106996.07,0.38,0.89,274770785.63,99.64
63,109316.74,0.43,0.67,258788542.29,77.76
41,87533.77,0.37,0.79,274185822.35,98.83
63,127000.43,0.47,0.69,258780695.2,77.74
56,114269.77,0.39,0.53,268959118.98,91.68
38,95214.41,0.32,0.61,272557317.68,96.61
38,104803.87,0.5,0.55,272544834.29,96.59
49,163182.03,0.45,0.93,274137941.17,98.77
73,124663.69,0.37,0.37,235831331.25,46.33
39,101085.72,0.29,0.93,273177314.32,97.45
71,116238.92,0.53,0.84,241156859.6,53.62
74,140617.54,0.32,0.87,232923262.11,42.35
61,106656.75,0.35,0.69,262195906.97,82.42
64,101958.07,0.28,0.93,256927942.74,75.21
42,99176.6,0.39,0.6,274550456.55,99.33
44,106922.03,0.44,0.4,274967265.07,99.9
62,124437.97,0.62,0.51,260533476.83,80.14
60,125282.96,0.49,0.88,263703425.43,84.48
49,89266.7,0.37,0.43,274218372.97,98.88
38,69305.03,0.4,0.66,272545916.1,96.59
57,130098.09,0.31,0.38,267839976.74,90.15
54,120382.35,0.39,0.52,270960225.04,94.42
73,111974.08,0.28,0.39,235836894.05,46.33
46,77782.0,0.32,0.85,274937065.01,99.86
40,138085.99,0.46,0.71,273726615.08,98.21
41,70721.66,0.3,0.85,274189684.65,98.84
38,109063.99,0.45,0.73,272529687.15,96.57
47,125666.08,0.55,0.95,274737687.51,99.59
67,111630.3,0.45,0.68,250784753.31,66.8
63,132367.12,0.51,0.73,258768734.72,77.73
58,137220.19,0.43,0.67,266535797.67,88.36
61,120988.9,0.39,0.68,262191631.11,82.41
66,101018.35,0.32,0.82,252935344.41,69.74
59,123110.68,0.42,0.7,265184867.55,86.51
71,93784.02,0.32,0.78,241190419.74,53.66
70,127644.51,0.45,0.81,243717214.63,57.12
39,125945.17,0.54,0.53,273191893.99,97.47
73,125892.66,0.35,0.75,235787348.54,46.27
78,105865.93,0.37,0.52,220561593.29,25.42
56,118058.56,0.38,0.68,268943036.12,91.66
68,169214.04,0.3,0.72,248545824.67,63.73
54,107890.51,0.32,0.9,270925563.09,94.37
48,117551.42,0.33,0.42,274579883.64,99.37
43,106628.58,0.42,0.42,274817450.87,99.7
72,171717.06,0.41,0.44,238576586.3,50.08
78,126672.58,0.38,0.62,220549580.34,25.41
55,122069.63,0.31,0.8,269986671.45,93.09
81,147416.84,0.4,0.87,210161179.58,11.18
47,78471.9,0.56,0.73,274777201.84,99.64
60,112170.41,0.37,0.83,263727672.0,84.52
57,141400.18,0.57,0.54,267784584.72,90.07
54,87139.46,0.53,0.46,270950913.53,94.41
65,119920.73,0.55,0.44,255002211.83,72.57
53,124674.64,0.5,0.8,271762581.5,95.52
42,105373.15,0.41,0.71,274536484.41,99.31
72,114080.15,0.51,0.71,238524500.21,50.01
57,136291.34,0.29,0.52,267826611.41,90.13
43,110201.4,0.44,0.62,274793926.13,99.67
67,140467.87,0.54,0.85,250745668.69,66.74
74,193672.7,0.57,0.45,232945493.79,42.38
64,167655.11,0.48,0.81,256902604.1,75.17
55,109723.35,0.33,0.59,270008662.24,93.12
68,106377.98,0.53,0.4,248557331.23,63.75
58,213690.86,0.45,0.78,266500767.78,88.31
58,92924.12,0.5,0.57,266543175.56,88.37
80,192584.48,0.37,0.76,213724586.51,16.06
59,111027.91,0.63,0.75,265158459.13,86.48
35,92714.08,0.49,0.7,269982883.29,93.08
79,112929.89,0.47,0.81,217167654.67,20.78
39,99204.15,0.56,0.69,273174766.43,97.45
56,115865.06,0.42,0.53,268956119.45,91.68
65,152035.65,0.38,0.75,254979854.05,72.54
57,134392.21,0.52,0.69,267771380.38,90.05
71,135163.98,0.45,0.42,241217900.65,53.7
65,165238.39,0.34,0.85,254968997.71,72.53
59,139614.18,0.3,0.63,265209104.99,86.55
70,99228.54,0.53,0.82,243715356.55,57.12
51,157875.37,0.49,0.82,273150173.69,97.42
46,145045.79,0.61,0.62,274916454.53,99.84
76,107758.94,0.5,0.73,226925623.96,34.13
68,121208.27,0.48,0.62,248536865.55,63.72
48,92218.88,0.27,0.66,274556625.25,99.34
64,164030.97,0.39,0.83,256913314.16,75.19
45,168594.82,0.39,0.79,274969366.28,99.91
53,132961.75,0.26,0.5,271832836.61,95.61
72,97889.99,0.37,0.66,238546571.54,50.04
55,102776.78,0.44,0.89,269965654.29,93.06
56,99514.36,0.43,0.72,268935194.98,91.65
64,109429.49,0.57,0.79,256910945.04,75.18
59,187180.23,0.31,0.76,265187110.55,86.52
50,164573.83,0.55,0.56,273731011.77,98.21
51,104680.51,0.26,0.6,273214643.07,97.51
67,140938.29,0.37,0.71,250787882.34,66.8
68,111391.33,0.41,0.65,248543028.77,63.73
52,123854.1,0.44,0.71,272531459.98,96.57
45,121764.6,0.54,0.75,274964394.41,99.9
50,102244.54,0.41,0.74,273733568.6,98.22
73,136363.77,0.31,0.52,235822785.57,46.31
36,93101.16,0.26,0.47,270975499.21,94.44
64,143535.1,0.47,0.52,256952031.19,75.24
68,135596.28,0.48,0.65,248531633.69,63.71
50,121498.54,0.45,0.58,273747446.09,98.23
43,108895.07,0.37,0.72,274790329.62,99.66
69,127265.55,0.48,0.43,246211506.82,60.54
64,118439.63,0.39,0.65,256944595.68,75.23
53,119909.38,0.31,0.56,271815720.48,95.59
65,110130.38,0.48,0.66,254985086.94,72.55
75,111537.48,0.52,0.63,229983448.91,38.32
59,105229.64,0.36,0.53,265210931.54,86.55
59,112180.05,0.55,0.87,265152192.14,86.47
57,115011.01,0.61,0.49,267788317.53,90.08
40,99514.88,0.28,0.71,273751138.84,98.24
52,112051.35,0.58,0.84,272502638.05,96.53
42,106000.79,0.41,0.74,274534148.42,99.31
62,131235.49,0.47,0.84,260510456.49,80.11
39,95528.17,0.35,0.41,273222708.51,97.52
47,115950.7,0.42,0.62,274795490.43,99.67
77,102239.75,0.46,0.61,223793010.15,29.85
34,90881.66,0.45,0.37,268966012.5,91.69
59,155864.13,0.28,0.59,265220027.15,86.56
65,135022.95,0.5,0.62,254983724.88,72.55
37,101547.12,0.23,0.75,271802552.62,95.57
53,133755.96,0.54,0.86,271745547.43,95.49
70,124333.9,0.6,0.42,243747520.81,57.16
65,117076.4,0.35,0.56,255011513.83,72.58
64,124646.85,0.56,0.67,256920404.8,75.2
56,118285.35,0.52,0.6,268934871.62,91.65
67,123833.07,0.33,0.74,250790768.86,66.81
62,129931.54,0.48,0.64,260534195.32,80.15
46,143696.97,0.38,0.44,274976228.05,99.92
39,94557.07,0.57,0.8,273164651.96,97.44
66,183404.87,0.38,0.83,252911187.64,69.71
57,101742.0,0.41,0.65,267793598.66,90.08
52,122137.84,0.5,0.75,272520087.61,96.55
80,107683.8,0.29,0.5,213773307.44,16.13
77,109619.23,0.4,0.51,223810853.57,29.87
48,101609.46,0.41,0.54,274555180.76,99.34
56,165018.04,0.43,0.61,268943267.98,91.66
63,125923.2,0.5,0.87,258753696.25,77.71
56,131274.17,0.36,0.67,268946126.24,91.66
59,122310.06,0.46,0.53,265202555.97,86.54
39,99158.8,0.54,0.5,273196217.92,97.48
83,117485.81,0.54,0.6,202784096.34,1.08
55,140169.81,0.28,0.68,270005981.83,93.11
43,52273.82,0.44,0.68,274794228.03,99.67
52,101260.47,0.58,0.59,272532900.35,96.57
72,189286.86,0.31,0.63,238560550.52,50.06
78,137885.07,0.46,0.6,220540801.04,25.39
54,96878.45,0.36,0.42,270970657.79,94.43
37,60549.92,0.37,0.41,271812949.11,95.59
69,141755.27,0.43,0.48,246213520.25,60.54
46,108253.13,0.52,0.45,274953126.28,99.89
57,125499.12,0.46,0.62,267790168.6,90.08
40,91625.34,0.44,0.81,273726581.95,98.21
51,144361.23,0.37,0.71,273188262.96,97.47
77,158458.82,0.3,0.69,223802769.41,29.86
77,107499.6,0.55,0.86,223756228.97,29.8
50,122013.64,0.49,0.56,273744559.48,98.23
68,88144.34,0.38,0.83,248531951.4,63.71
56,109281.95,0.57,0.61,268930527.6,91.64
38,73894.21,0.45,0.56,272549296.52,96.59
54,99340.3,0.35,0.56,270959598.54,94.42
52,137582.84,0.47,0.38,272571081.79,96.62
62,152801.89,0.57,0.92,260475566.5,80.07
67,122169.48,0.45,0.47,250810570.03,66.83
70,122124.28,0.52,0.57,243738569.33,57.15
42,156105.81,0.39,0.47,274572730.88,99.36
56,142283.74,0.49,0.44,268960811.63,91.68
37,111721.6,0.58,0.5,271791219.14,95.56
50,104834.82,0.56,0.36,273758281.5,98.25
74,91369.17,0.35,0.55,232958768.63,42.39
39,71663.6,0.41,0.83,273182973.89,97.46
53,122196.15,0.33,0.56,271814446.52,95.59
66,107182.64,0.49,0.5,252951784.89,69.76
68,148963.04,0.26,0.75,248548377.61,63.74
65,127009.38,0.37,1.0,254952898.0,72.5
65,119111.9,0.32,0.48,255022967.82,72.6
44,108008.55,0.34,0.55,274961782.75,99.9
42,105673.13,0.29,0.93,274526038.41,99.3
61,134719.41,0.45,0.47,262211613.72,82.44
72,114331.89,0.27,0.71,238551841.33,50.05
75,100070.83,0.5,0.53,229996651.08,38.34
52,120783.37,0.49,0.82,272512793.02,96.54
66,167352.39,0.46,0.85,252897367.64,69.69
75,126903.73,0.35,0.79,229981447.19,38.32
49,114228.92,0.27,0.56,274220015.39,98.88
48,104925.15,0.45,0.64,274540166.88,99.32
78,135562.69,0.49,0.52,220548944.87,25.4
73,111730.95,0.51,0.89,235755934.26,46.22
72,129902.82,0.46,0.86,238507882.5,49.99
56,111830.38,0.47,0.61,268941170.17,91.65
73,86055.09,0.42,0.72,235787923.53,46.27
74,116507.0,0.48,0.51,232951438.08,42.38
55,169880.74,0.46,0.62,269986046.97,93.09
68,135621.26,0.29,0.7,248551455.27,63.74
42,141172.14,0.42,0.6,274546849.88,99.33
68,94133.39,0.27,0.57,248565598.87,63.76
43,98112.59,0.5,0.38,274811354.37,99.69
61,137188.33,0.58,0.84,262143557.37,82.35
40,106076.53,0.44,0.84,273720870.91,98.2
70,122505.35,0.52,0.94,243692400.28,57.09
54,129645.32,0.41,0.78,270925288.55,94.37
56,110835.34,0.6,0.65,268922872.48,91.63
58,126067.41,0.51,0.5,266548577.55,88.38
70,111895.37,0.37,0.86,243724035.12,57.13
37,116650.79,0.39,0.71,271788387.2,95.55
61,167280.29,0.42,0.71,262178204.35,82.4
65,107586.52,0.44,0.67,254988030.13,72.55
73,162550.18,0.39,0.77,235774375.9,46.25
73,118911.58,0.4,0.37,235827293.22,46.32
55,94730.46,0.62,0.52,269986677.74,93.09
49,170520.21,0.41,0.73,274175815.72,98.82
54,177027.81,0.49,0.88,270884064.02,94.31
53,133338.31,0.53,0.71,271767930.67,95.52
52,116094.62,0.55,0.6,272532413.63,96.57
49,104434.42,0.34,0.63,274202959.12,98.86
74,115904.26,0.4,0.76,232931122.92,42.36
76,145467.51,0.42,0.78,226920950.5,34.13
43,74815.59,0.4,0.68,274793708.21,99.67
66,149306.92,0.34,0.54,252967516.95,69.79
67,134132.78,0.51,0.87,250748456.55,66.75
52,106905.84,0.48,0.7,272530845.2,96.57
43,97515.26,0.47,0.8,274773476.54,99.64
44,87184.28,0.63,0.5,274938946.06,99.87
56,113378.35,0.27,0.57,268967201.81,91.69
57,79245.18,0.47,0.82,267776970.47,90.06
53,107423.09,0.46,0.42,271812727.12,95.59
60,144483.04,0.28,0.67,263757616.75,84.56
43,75739.66,0.41,0.67,274794145.5,99.67
48,130021.27,0.37,0.75,274534477.32,99.31
64,107291.63,0.57,0.53,256938513.89,75.22
56,180083.3,0.4,0.48,268972220.62,91.7
59,87081.15,0.37,0.85,265180956.02,86.51
69,124816.22,0.4,0.72,246184965.28,60.5
73,142337.24,0.39,0.43,235825728.53,46.32
39,95998.37,0.42,0.5,273208063.62,97.5
71,138001.58,0.41,0.86,241161728.7,53.62
44,80853.91,0.34,0.48,274964507.56,99.9
70,120552.36,0.47,0.66,243733779.9,57.15
37,107022.23,0.51,0.62,271786218.51,95.55
64,116586.91,0.52,0.85,256907000.78,75.18
73,138622.74,0.44,0.79,235768430.83,46.24
64,136131.55,0.4,0.71,256934749.11,75.22
62,98829.69,0.3,0.42,260577448.72,80.2
55,147973.75,0.44,0.79,269964719.8,93.06
62,127254.87,0.59,0.6,260526268.63,80.13
75,135725.52,0.39,0.8,229974199.93,38.31
46,104913.89,0.46,0.64,274939285.09,99.87
64,109252.5,0.36,0.72,256940972.44,75.23
46,152127.94,0.44,0.43,274969367.59,99.91
73,101660.31,0.49,0.84,235766412.47,46.24
56,137686.43,0.27,0.59,268968892.39,91.69
51,103246.56,0.55,0.63,273181228.64,97.46
44,97326.66,0.31,0.48,274970399.62,99.91
66,147802.49,0.44,0.47,252963553.41,69.78
63,122695.7,0.48,0.49,258803613.46,77.78
48,82002.96,0.35,0.59,274555448.47,99.34
61,124256.05,0.39,0.86,262169716.95,82.38
59,137599.68,0.57,0.57,265180475.22,86.51
76,120087.2,0.53,0.8,226910016.42,34.11
61,112366.3,0.48,0.45,262208040.8,82.44
47,118197.66,0.42,0.66,274791256.37,99.66
75,152032.87,0.41,0.63,229992592.7,38.33
64,124455.15,0.51,0.89,256900563.54,75.17
50,139164.94,0.46,0.81,273713017.58,98.19
37,83972.04,0.52,0.62,271788356.44,95.55
79,120075.48,0.38,0.78,217180894.72,20.79
59,235978.88,0.3,0.45,265260139.77,86.62
44,129101.03,0.55,0.62,274927894.81,99.85
56,133370.69,0.46,0.42,268965122.07,91.69
68,128466.92,0.36,0.56,248560975.01,63.75
70,151556.21,0.28,0.47,243788135.42,57.22
49,122985.95,0.48,0.73,274173832.86,98.82
47,134549.57,0.39,0.64,274795365.49,99.67
47,80443.21,0.41,0.81,274781822.32,99.65
58,133049.89,0.52,0.69,266522757.06,88.34
74,125354.88,0.45,0.47,232960384.96,42.4
69,127774.59,0.33,0.74,246191517.45,60.51
46,100651.81,0.5,0.81,274918591.66,99.84
73,148157.08,0.36,0.89,235762930.58,46.23
50,89752.06,0.36,0.64,273750197.43,98.24
80,122389.48,0.3,0.77,213741338.32,16.08
56,88187.58,0.63,0.79,268913555.02,91.62
39,119550.36,0.47,0.43,273211371.11,97.5
44,112538.72,0.47,0.49,274953745.85,99.89
44,108878.17,0.39,0.49,274963611.09,99.9
72,145961.39,0.41,0.6,238549795.26,50.05
79,87121.71,0.49,0.63,217188740.11,20.8
65,104788.29,0.5,0.92,254956090.63,72.51
55,105174.73,0.54,0.57,269988272.91,93.09
54,92356.25,0.43,0.77,270931537.72,94.38
67,122653.31,0.62,0.74,250755949.54,66.76
69,118063.9,0.33,0.5,246221055.85,60.55
69,129524.63,0.36,0.43,246226730.02,60.56
43,117361.24,0.34,0.68,274797263.99,99.67
40,77498.62,0.31,0.71,273748996.36,98.24
60,125712.86,0.48,0.87,263705713.25,84.49
76,105643.42,0.48,0.57,226943957.04,34.16
70,103653.89,0.54,0.8,243715345.89,57.12
50,130285.15,0.55,0.59,273731408.78,98.21
57,126195.84,0.39,0.76,267780263.15,90.07
47,89663.77,0.54,0.74,274774385.43,99.64
74,108906.0,0.33,0.43,232976136.24,42.42
52,112613.27,0.52,0.5,272548163.31,96.59
59,92289.42,0.48,0.41,265210105.38,86.55
53,121159.47,0.4,0.55,271806106.74,95.58
67,113295.05,0.39,0.77,250782148.01,66.79
74,138385.95,0.47,0.48,232956012.68,42.39
60,118457.17,0.29,0.72,263749121.47,84.55
75,187394.86,0.27,0.55,230034575.2,38.39
65,158709.33,0.48,0.81,254954595.07,72.51
54,130123.73,0.42,0.83,270918005.77,94.36
63,110691.7,0.52,0.78,258767392.68,77.73
70,115736.05,0.43,0.68,243737944.65,57.15
73,152584.73,0.29,0.55,235824250.74,46.32
