age,income,savings_rate,debt_ratio,purchase_power,purchasing_power
54,67695.3,0.18,0.17,42134.54,37.04
57,40157.21,0.3,0.17,15323.9,18.29
34,79713.82,0.26,0.48,25104.25,25.13
40,44054.77,0.28,0.46,16834.07,19.35
39,76521.55,0.11,0.29,50908.45,43.17
39,60190.96,0.24,0.14,42692.23,37.42
26,47257.41,0.12,0.11,34316.3,31.57
34,53888.49,0.1,0.24,39415.29,35.13
49,47442.97,0.29,0.1,31384.33,29.52
28,37498.73,0.05,0.22,27032.54,26.48
50,77823.28,0.29,0.31,32634.88,30.39
52,61102.46,0.09,0.16,45997.05,39.74
27,46076.87,0.25,0.15,26110.61,25.83
35,66623.34,0.12,0.55,26750.57,26.28
29,54651.1,0.14,0.39,26681.45,26.23
50,51750.38,0.1,0.57,18359.36,20.41
28,126414.31,0.2,0.27,66793.29,54.27
40,75635.71,0.14,0.44,37655.62,33.9
35,60999.93,0.21,0.2,40347.29,35.79
22,35700.54,0.05,0.41,11832.65,15.85
43,81421.37,0.07,0.16,68048.58,55.15
39,51387.95,0.07,0.1,47810.33,41.0
55,48099.16,0.15,0.57,9848.9,14.46
56,99197.9,0.25,0.38,32203.55,30.09
19,37564.49,0.27,0.56,-5726.98,3.57
43,52857.2,0.11,0.27,38058.76,34.19
54,59789.6,0.19,0.26,30019.71,28.57
35,75293.67,0.24,0.3,38867.56,34.75
59,66549.78,0.12,0.45,19383.94,21.13
42,81767.37,0.15,0.38,43147.29,37.74
20,24718.2,0.18,0.56,-3890.46,4.86
58,75060.99,0.08,0.11,53133.82,44.72
33,54670.2,0.06,0.45,30251.75,28.73
50,63233.25,0.09,0.27,42272.69,37.13
57,82892.86,0.21,0.19,43971.1,38.32
24,58985.21,0.07,0.36,29466.7,28.18
19,42997.51,0.1,0.35,11813.66,15.84
41,42796.29,0.13,0.17,35325.45,32.27
57,56614.82,0.07,0.2,35618.07,32.48
35,48985.65,0.1,0.3,33867.09,31.26
52,74065.89,0.28,0.3,30818.57,29.12
59,75080.49,0.05,0.26,43114.28,37.72
47,58311.77,0.21,0.17,39236.79,35.01
27,41732.58,0.15,0.1,30500.47,28.9
31,91592.18,0.22,0.59,20492.23,21.9
24,38002.12,0.2,0.57,4168.85,10.49
24,32171.11,0.11,0.34,13287.86,16.87
38,50430.68,0.26,0.6,12398.95,16.25
21,33426.37,0.17,0.44,4165.26,10.49
35,48203.11,0.26,0.13,33904.89,31.28
30,70430.14,0.15,0.16,49951.57,42.5
19,16554.05,0.3,0.56,-9409.05,1.0
35,47992.05,0.24,0.42,21031.19,22.28
21,40166.32,0.29,0.52,-1223.04,6.72
44,66156.08,0.18,0.55,22899.74,23.59
33,98270.26,0.17,0.32,53469.74,44.96
54,95592.93,0.24,0.12,58764.01,48.66
50,44866.47,0.27,0.19,25605.95,25.48
50,42896.26,0.29,0.13,26212.99,25.9
22,43062.27,0.13,0.19,21890.77,22.88
36,50900.31,0.25,0.31,27531.4,26.83
37,46520.57,0.1,0.16,39221.11,35.0
53,60597.25,0.19,0.18,36992.35,33.44
58,60122.72,0.09,0.32,27686.74,26.93
32,45806.14,0.14,0.27,30155.41,28.66
51,53157.23,0.28,0.33,21112.35,22.34
32,46600.01,0.09,0.31,30645.98,29.0
52,55191.22,0.21,0.42,20049.49,21.59
22,52250.27,0.2,0.57,4818.41,10.95
42,49607.3,0.08,0.15,43331.73,37.87
47,54187.09,0.13,0.15,42644.03,37.39
37,54774.64,0.19,0.53,20434.68,21.86
24,45916.05,0.1,0.35,20596.66,21.98
51,65969.02,0.25,0.48,18314.99,20.38
58,111061.85,0.29,0.21,48085.59,41.2
37,70547.04,0.1,0.51,32084.93,30.01
19,47778.4,0.1,0.56,4535.78,10.75
23,40542.12,0.16,0.42,11002.83,15.27
45,50851.95,0.24,0.15,35570.04,32.45
34,51033.59,0.12,0.55,20999.49,22.26
24,36813.49,0.05,0.5,11806.66,15.83
58,63029.98,0.19,0.48,14116.12,17.45
31,38022.29,0.29,0.12,24885.79,24.98
53,70967.5,0.15,0.5,24043.44,24.39
37,58594.64,0.16,0.17,44940.77,39.0
30,67869.66,0.29,0.21,35191.03,32.18
34,48829.27,0.22,0.39,22932.21,23.61
28,40623.54,0.23,0.23,21675.27,22.73
43,56962.0,0.19,0.43,26637.58,26.2
38,54952.22,0.29,0.4,22088.9,23.02
49,77464.78,0.22,0.15,50630.86,42.97
22,57748.43,0.27,0.43,9978.94,14.55
41,111206.65,0.22,0.56,29232.53,28.02
20,32268.78,0.23,0.18,8679.69,13.65
40,36809.35,0.12,0.4,23151.24,23.76
55,53278.87,0.13,0.27,28811.21,27.72
26,52824.94,0.25,0.33,20186.16,21.69
25,60802.52,0.12,0.24,34980.5,32.03
32,61405.86,0.19,0.28,35865.56,32.65
21,34121.63,0.11,0.11,17569.43,19.86
34,99950.06,0.25,0.59,19761.11,21.39
37,47918.16,0.08,0.41,29612.04,28.28
36,55750.41,0.26,0.35,26656.71,26.21
34,45332.66,0.2,0.29,27143.6,26.55
26,49363.24,0.1,0.37,24215.89,24.51
51,98778.66,0.19,0.29,52740.2,44.45
30,52133.78,0.12,0.28,32648.56,30.4
29,51043.65,0.13,0.33,28132.52,27.25
23,26778.67,0.14,0.24,11004.31,15.27
45,58663.66,0.07,0.19,48248.85,41.31
30,78175.23,0.3,0.38,27037.76,26.48
35,55357.93,0.06,0.52,27973.34,27.13
24,41495.43,0.22,0.18,20629.21,22.0
51,84146.45,0.14,0.12,62780.83,51.47
23,39916.76,0.21,0.22,16638.41,19.21
46,90703.8,0.14,0.59,28901.69,27.78
32,41762.11,0.22,0.51,14165.64,17.48
23,56810.12,0.23,0.4,15030.68,18.09
51,100760.6,0.22,0.56,22326.36,23.19
59,75509.38,0.08,0.32,36616.75,33.18
37,41658.36,0.21,0.59,13239.07,16.83
40,53415.61,0.12,0.25,39308.84,35.06
23,40876.53,0.06,0.22,23542.99,24.04
20,59258.43,0.15,0.42,15037.57,18.09
48,47466.91,0.16,0.29,29191.13,27.99
57,45014.11,0.17,0.41,13164.66,16.78
22,25681.08,0.23,0.25,6071.33,11.82
51,50994.64,0.13,0.41,24380.47,24.62
31,41005.76,0.13,0.24,28445.47,27.46
38,98588.59,0.07,0.13,85428.75,67.3
25,39062.14,0.22,0.56,5218.12,11.23
33,70015.48,0.19,0.54,22233.2,23.12
41,62450.24,0.14,0.59,22581.58,23.37
32,56418.47,0.23,0.46,20766.54,22.1
41,54288.25,0.18,0.44,25733.82,25.57
37,74810.95,0.17,0.38,39187.51,34.97
47,65099.09,0.18,0.16,46333.83,39.97
38,62444.4,0.21,0.19,42408.7,37.23
47,54721.68,0.22,0.24,33308.11,30.86
42,56483.3,0.12,0.55,24045.62,24.39
36,70246.45,0.09,0.19,56045.06,46.76
28,55550.95,0.09,0.56,19271.65,21.05
59,57292.43,0.21,0.36,15765.26,18.6
26,39387.22,0.27,0.46,8479.7,13.51
44,113352.15,0.15,0.16,83490.83,65.95
47,56060.83,0.09,0.23,41377.39,36.51
28,51334.4,0.24,0.58,9146.41,13.97
35,56230.4,0.26,0.23,33098.74,30.72
20,90069.31,0.27,0.25,33176.57,30.77
24,41852.18,0.2,0.2,20559.14,21.95
23,39026.77,0.27,0.16,16533.33,19.14
46,64619.12,0.05,0.22,51210.78,43.38
59,46306.93,0.08,0.42,14595.59,17.78
23,46152.89,0.07,0.33,21865.47,22.86
36,129711.63,0.23,0.38,56179.43,46.85
44,67720.84,0.07,0.16,57274.14,47.62
38,65250.48,0.17,0.5,26525.75,26.12
59,46043.31,0.17,0.49,6871.58,12.38
45,104369.11,0.13,0.11,83942.14,66.26
30,104632.56,0.27,0.29,47738.65,40.95
25,63950.73,0.09,0.13,46063.29,39.78
21,52797.6,0.14,0.5,10884.51,15.19
28,48385.87,0.24,0.47,13754.51,17.19
52,67573.94,0.06,0.55,26160.34,25.87
43,52115.7,0.22,0.22,34543.09,31.73
53,47089.12,0.25,0.33,18699.85,20.65
34,42024.73,0.28,0.19,26024.54,25.77
20,46046.49,0.27,0.29,10165.31,14.68
42,47101.25,0.13,0.36,29284.24,28.05
28,44988.97,0.2,0.13,30194.96,28.69
56,57253.16,0.07,0.46,22355.71,23.21
40,81689.08,0.11,0.37,47281.82,40.63
44,55010.33,0.07,0.51,27549.03,26.84
57,80244.5,0.13,0.24,45191.94,39.17
45,81237.31,0.27,0.55,19006.4,20.87
47,49856.69,0.14,0.6,16708.2,19.26
56,81375.9,0.19,0.56,15779.27,18.61
38,56846.92,0.16,0.49,25248.37,25.23
45,55980.83,0.16,0.51,23030.58,23.68
59,51316.63,0.29,0.39,7779.53,13.02
38,60864.17,0.12,0.2,46835.0,40.32
37,54576.63,0.21,0.44,24571.14,24.76
38,50359.51,0.16,0.46,25191.79,25.19
53,50704.38,0.07,0.59,16062.6,18.81
20,41242.33,0.17,0.37,8503.08,13.52
48,60064.01,0.25,0.24,33865.12,31.25
52,70208.72,0.07,0.44,33848.93,31.24
40,62647.18,0.07,0.59,26978.75,26.44
21,42098.08,0.09,0.19,21673.99,22.73
24,56645.1,0.24,0.26,23485.7,24.0
33,89116.86,0.23,0.37,39009.83,34.85
45,95857.74,0.19,0.19,64106.13,52.4
28,81196.01,0.17,0.11,58553.22,48.51
27,67260.1,0.27,0.27,29503.42,28.2
51,117981.46,0.24,0.53,27250.19,26.63
50,69366.78,0.25,0.12,44878.2,38.95
24,51463.71,0.25,0.31,17924.03,20.11
59,119106.52,0.21,0.48,27994.03,27.15
54,36786.22,0.16,0.58,7344.19,12.71
20,35903.19,0.27,0.59,-5277.84,3.89
47,89439.03,0.28,0.31,40113.27,35.62
22,62155.0,0.06,0.58,16030.23,18.79
19,117369.03,0.06,0.12,84381.23,66.57
37,62048.39,0.29,0.47,19821.3,21.44
44,56774.41,0.12,0.42,30693.58,29.04
43,57916.84,0.27,0.22,34575.12,31.75
28,57105.34,0.15,0.35,28211.83,27.3
33,95795.65,0.08,0.16,75839.36,60.6
40,100752.49,0.07,0.54,45305.28,39.25
39,60561.62,0.09,0.28,43662.05,38.1
40,65983.27,0.11,0.41,36785.92,33.3
54,51588.1,0.17,0.18,31326.02,29.48
52,54019.6,0.23,0.2,30616.27,28.98
48,83604.63,0.3,0.6,11798.0,15.83
43,100446.4,0.16,0.48,41659.83,36.7
46,53677.34,0.18,0.58,17017.03,19.47
19,41066.31,0.18,0.25,11554.89,15.66
22,39150.9,0.18,0.18,17451.52,19.78
25,64215.41,0.18,0.35,26628.92,26.19
27,45029.29,0.05,0.35,25968.04,25.73
54,40659.27,0.05,0.19,28998.6,27.85
37,80420.06,0.07,0.47,42156.5,37.05
19,32752.69,0.08,0.28,9222.54,14.03
28,48873.82,0.23,0.19,28288.25,27.35
54,67195.63,0.1,0.27,40202.27,35.68
27,56408.23,0.27,0.38,18319.99,20.39
50,69719.1,0.28,0.46,19177.49,20.99
50,44667.38,0.29,0.34,17848.9,20.06
24,55895.95,0.28,0.36,15251.78,18.24
56,39241.73,0.12,0.17,23482.5,24.0
35,73432.39,0.18,0.56,24048.22,24.39
28,74871.1,0.09,0.56,25465.43,25.38
45,47519.66,0.25,0.44,18992.55,20.86
53,65844.23,0.27,0.11,39623.3,35.28
39,82863.02,0.26,0.37,36089.22,32.81
43,56435.65,0.16,0.41,29205.62,28.0
46,75075.85,0.24,0.6,16285.66,18.96
33,34161.1,0.07,0.6,14695.2,17.85
22,65208.76,0.06,0.53,19525.03,21.23
47,63093.7,0.24,0.13,43203.48,37.78
27,46741.67,0.16,0.58,11327.58,15.5
45,82355.12,0.3,0.41,28743.36,27.67
44,105061.61,0.07,0.5,49358.63,42.09
37,68813.56,0.26,0.3,35207.77,32.19
46,100783.87,0.17,0.26,61411.91,50.51
35,42348.17,0.26,0.33,21918.92,22.9
59,67499.27,0.25,0.17,29930.96,28.5
38,58951.11,0.28,0.28,31350.45,29.5
58,46326.43,0.12,0.53,8801.67,13.73
57,38251.83,0.29,0.12,16732.87,19.28
41,73192.4,0.09,0.18,59452.57,49.14
50,78739.14,0.07,0.16,61942.63,50.88
51,90860.13,0.16,0.3,49932.13,42.49
23,69048.13,0.26,0.6,4274.49,10.57
52,51059.24,0.17,0.19,32724.18,30.46
58,84279.24,0.26,0.17,40876.41,36.16
29,84157.67,0.23,0.56,18592.44,20.58
21,37135.08,0.1,0.54,4523.28,10.74
51,61853.05,0.29,0.12,37718.86,33.95
29,41558.69,0.07,0.48,19748.32,21.38
34,91961.14,0.27,0.43,31592.75,29.67
36,43367.24,0.13,0.48,21712.88,22.76
48,71882.8,0.18,0.35,37395.31,33.72
28,43851.07,0.16,0.6,10852.63,15.17
36,46603.88,0.09,0.12,41306.88,36.46
56,39446.99,0.14,0.22,20718.52,22.06
37,57203.53,0.1,0.3,39571.11,35.24
54,45269.89,0.1,0.32,23902.9,24.29
31,56212.39,0.1,0.56,21417.96,22.55
21,84687.12,0.17,0.38,29252.26,28.03
28,55027.23,0.25,0.12,34468.64,31.68
56,110984.79,0.19,0.3,51360.52,43.49
19,25137.37,0.27,0.31,-1178.36,6.75
45,48215.07,0.21,0.58,14308.47,17.58
26,36692.27,0.22,0.4,11727.15,15.78
35,57993.52,0.22,0.42,25666.62,25.52
27,139835.81,0.16,0.46,51941.63,43.89
24,28638.03,0.22,0.49,3674.23,10.15
43,73813.47,0.07,0.42,43339.28,37.88
57,48213.4,0.26,0.22,19100.96,20.93
46,59482.04,0.24,0.54,17166.99,19.58
51,47033.95,0.11,0.47,20723.88,22.07
55,75980.59,0.24,0.47,18289.85,20.36
27,49797.53,0.05,0.6,16230.55,18.93
36,81949.65,0.1,0.5,37313.62,33.66
39,64232.39,0.07,0.51,32322.6,30.18
20,19953.8,0.25,0.58,-6498.2,3.04
56,80671.04,0.24,0.18,42579.68,37.35
58,36816.99,0.25,0.35,7407.83,12.76
54,40996.36,0.05,0.39,20730.19,22.07
55,47651.9,0.18,0.26,23420.13,23.95
33,46110.0,0.23,0.52,15242.94,18.23
46,93839.04,0.09,0.48,44539.11,38.72
36,57176.05,0.21,0.46,23613.08,24.09
52,87581.76,0.07,0.6,28566.63,27.55
40,54217.31,0.1,0.23,42303.73,37.15
29,58351.92,0.17,0.47,21816.32,22.83
31,63568.3,0.21,0.38,28654.23,27.61
22,55495.22,0.09,0.26,29193.29,27.99
40,55442.43,0.1,0.18,45553.68,39.43
25,42276.39,0.1,0.55,11526.6,15.64
42,58173.43,0.11,0.4,33902.83,31.28
22,25358.76,0.11,0.51,2182.44,9.1
46,61477.17,0.15,0.37,33478.69,30.98
33,51931.66,0.21,0.21,33548.35,31.03
19,47450.75,0.16,0.27,15462.82,18.39
21,42327.53,0.24,0.29,10844.45,15.16
32,85635.68,0.23,0.59,18773.91,20.7
56,59280.06,0.08,0.1,43756.65,38.17
19,29541.87,0.06,0.59,-1655.52,6.42
56,59083.06,0.27,0.59,3828.21,10.25
56,71618.74,0.07,0.6,19136.84,20.96
39,43305.54,0.09,0.34,30352.92,28.8
47,53369.0,0.06,0.58,23041.79,23.69
23,35354.35,0.21,0.3,11753.83,15.8
28,58822.39,0.2,0.11,40341.61,35.78
46,72032.53,0.3,0.21,39374.17,35.11
39,63011.02,0.27,0.57,15236.99,18.23
25,25699.77,0.15,0.11,15767.9,18.6
21,23575.82,0.14,0.37,2678.14,9.45
38,57450.26,0.12,0.14,47738.03,40.95
37,53518.27,0.09,0.24,41071.73,36.29
53,60430.82,0.08,0.14,45421.26,39.33
22,36233.02,0.08,0.53,6954.66,12.44
23,79824.84,0.08,0.4,35915.87,32.69
19,16072.98,0.11,0.55,-6451.45,3.07
22,47706.3,0.13,0.44,13059.37,16.71
30,70023.48,0.29,0.59,10259.61,14.75
45,75719.78,0.19,0.35,38702.53,34.64
41,77027.28,0.3,0.42,27285.36,26.65
43,80887.62,0.14,0.39,42991.45,37.63
39,53384.97,0.16,0.34,31628.9,29.69
42,49396.75,0.13,0.52,22617.49,23.39
43,42966.58,0.1,0.42,25841.89,25.64
50,56723.71,0.09,0.5,24960.33,25.03
50,51910.5,0.29,0.49,13192.61,16.8
23,68637.0,0.3,0.2,28935.66,27.81
54,55577.64,0.06,0.43,26222.56,25.91
57,44908.31,0.09,0.2,26041.72,25.78
34,44383.89,0.16,0.39,24051.52,24.39
51,113862.38,0.1,0.44,53514.56,44.99
39,61073.96,0.14,0.6,21269.75,22.45
27,40505.37,0.08,0.12,31637.12,29.7
24,47990.35,0.16,0.15,28410.57,27.44
53,109058.36,0.12,0.14,79756.29,63.34
57,51855.56,0.14,0.3,23345.67,23.9
40,74453.09,0.07,0.51,36423.51,33.04
59,80270.95,0.16,0.52,17136.42,19.56
23,25550.64,0.3,0.47,81.46,7.63
41,53756.44,0.13,0.55,22511.58,23.32
35,80532.83,0.27,0.26,42512.99,37.3
30,45142.12,0.26,0.14,28228.05,27.31
41,69266.77,0.29,0.13,45868.03,39.65
34,48461.77,0.25,0.53,15127.4,18.15
21,34738.86,0.21,0.47,2506.04,9.33
48,54831.82,0.26,0.45,18647.13,20.61
40,73373.86,0.07,0.27,53856.59,45.23
27,53732.31,0.17,0.29,28272.16,27.34
47,64188.87,0.3,0.58,11443.57,15.58
55,136076.93,0.24,0.13,81968.55,64.88
41,104873.0,0.29,0.49,28839.05,27.74
31,35970.99,0.24,0.25,20240.64,21.73
50,55706.44,0.27,0.12,35682.09,32.52
41,134985.39,0.23,0.47,46363.37,39.99
35,51289.66,0.24,0.27,29873.39,28.46
58,113028.77,0.18,0.46,33140.41,30.75
39,55500.02,0.28,0.45,19947.84,21.52
20,35626.46,0.26,0.37,3118.77,9.76
55,75610.01,0.26,0.49,15667.23,18.53
24,44661.69,0.22,0.39,12774.86,16.51
36,68342.74,0.13,0.24,48033.15,41.16
48,99327.41,0.06,0.47,50059.73,42.58
40,76039.94,0.28,0.39,30025.4,28.57
51,63670.48,0.2,0.11,44835.1,38.92
48,102747.15,0.12,0.55,36157.3,32.86
35,75922.06,0.09,0.37,45439.36,39.35
50,52374.77,0.26,0.53,12690.25,16.45
32,108444.42,0.26,0.54,24516.0,24.72
28,63461.09,0.25,0.32,26711.76,26.25
54,56581.35,0.21,0.35,22647.36,23.41
52,41333.77,0.14,0.31,22637.06,23.4
27,35135.61,0.13,0.32,18245.47,20.33
46,104003.51,0.05,0.55,45626.76,39.48
29,95750.44,0.26,0.49,24572.93,24.76
32,57699.04,0.07,0.16,47264.24,40.62
57,39219.74,0.21,0.41,9370.17,14.13
37,47435.7,0.18,0.6,15845.5,18.66
33,40185.41,0.18,0.4,20528.61,21.93
46,45374.0,0.28,0.49,14104.09,17.44
42,116484.59,0.06,0.48,58760.57,48.66
26,104523.07,0.24,0.28,48007.33,41.14
27,37253.87,0.06,0.29,23064.75,23.7
51,61277.97,0.06,0.46,30205.64,28.7
51,46815.61,0.16,0.35,23921.63,24.3
37,60114.27,0.07,0.39,37938.97,34.1
21,79991.53,0.25,0.46,14879.77,17.98
28,73813.3,0.18,0.49,24174.7,24.48
58,71703.26,0.06,0.24,43233.92,37.8
19,34239.05,0.06,0.17,14563.65,17.76
47,89712.49,0.2,0.25,53001.37,44.63
52,72673.92,0.25,0.35,28680.63,27.63
31,62223.38,0.16,0.27,37648.88,33.9
19,35361.71,0.19,0.38,3176.7,9.8
52,66232.22,0.25,0.13,41233.76,36.41
47,67402.71,0.2,0.35,33351.43,30.89
31,48027.39,0.11,0.28,31442.36,29.56
47,52735.95,0.2,0.37,26273.8,25.95
57,45219.04,0.21,0.31,15715.04,18.56
42,50958.57,0.23,0.24,32224.31,30.11
44,59977.97,0.21,0.55,19439.22,21.17
35,54000.99,0.29,0.19,32225.31,30.11
25,39360.94,0.1,0.44,14885.2,17.98
31,46293.43,0.29,0.56,9382.48,14.14
23,49224.54,0.18,0.37,16084.3,18.82
44,93271.81,0.22,0.54,27872.16,27.06
21,40721.46,0.07,0.16,22623.97,23.39
25,46424.88,0.15,0.35,20262.8,21.74
57,45808.26,0.24,0.33,13911.89,17.3
19,33838.26,0.23,0.1,10951.91,15.23
35,84027.61,0.06,0.32,56326.13,46.96
43,83566.63,0.19,0.28,49361.52,42.09
21,60060.76,0.07,0.43,20825.07,22.14
33,75683.53,0.3,0.57,13443.13,16.98
47,70143.99,0.27,0.14,44454.54,38.66
50,68671.36,0.06,0.26,48344.57,41.38
44,66751.39,0.26,0.32,32254.07,30.13
34,52387.28,0.28,0.33,24678.38,24.83
43,63944.53,0.14,0.49,29032.47,27.88
46,66247.77,0.23,0.32,33947.53,31.31
27,61936.08,0.16,0.11,43942.11,38.3
19,38671.62,0.21,0.46,852.85,8.17
47,120064.69,0.14,0.54,42440.5,37.25
40,47852.56,0.13,0.36,30072.2,28.6
34,72294.16,0.16,0.39,36819.96,33.32
59,54702.69,0.09,0.18,31283.63,29.45
59,55364.33,0.26,0.21,20605.21,21.98
25,37295.75,0.14,0.22,20560.5,21.95
32,76829.13,0.15,0.32,43824.64,38.22
47,74515.72,0.27,0.56,15666.3,18.53
37,76273.67,0.17,0.36,40350.39,35.79
37,63067.54,0.19,0.2,43998.7,38.34
20,34409.21,0.29,0.23,6282.41,11.97
59,54323.2,0.27,0.29,15176.07,18.19
33,64760.66,0.09,0.41,35545.14,32.43
21,21390.52,0.17,0.32,2313.32,9.2
29,69903.63,0.29,0.3,29420.7,28.15
48,135237.4,0.14,0.38,67085.86,54.48
58,64717.47,0.14,0.22,33940.85,31.31
36,55666.23,0.1,0.14,47186.26,40.57
20,36641.51,0.08,0.11,19402.43,21.14
50,74901.12,0.24,0.23,41958.59,36.91
26,45329.24,0.24,0.15,25649.08,25.51
40,78581.62,0.29,0.27,40195.79,35.68
24,43451.82,0.24,0.49,7091.1,12.54
30,95998.15,0.11,0.46,42900.56,37.57
58,97132.4,0.06,0.41,44764.19,38.87
54,55015.38,0.3,0.53,7519.57,12.84
33,56084.87,0.14,0.24,38635.88,34.59
46,62399.86,0.13,0.54,24740.3,24.87
36,59564.17,0.28,0.3,30229.87,28.71
20,27406.86,0.2,0.3,3565.59,10.07
31,42416.39,0.1,0.3,27342.35,26.69
33,84039.41,0.27,0.15,52173.09,44.05
38,83227.76,0.3,0.59,14750.58,17.89
47,84481.52,0.07,0.17,67782.65,54.97
47,61578.38,0.27,0.27,32316.48,30.17
21,89405.77,0.15,0.26,44474.18,38.67
37,60003.97,0.18,0.14,46141.52,39.84
21,57502.79,0.28,0.18,22531.46,23.33
32,40941.32,0.29,0.12,27059.05,26.5
58,53015.52,0.12,0.25,26638.43,26.2
22,40367.07,0.1,0.53,7322.53,12.7
29,52058.86,0.07,0.27,35200.8,32.19
49,47249.36,0.19,0.16,32880.43,30.57
50,74820.89,0.05,0.42,40509.98,35.9
45,83490.21,0.15,0.6,25153.44,25.16
48,52873.07,0.07,0.22,40794.11,36.1
20,25582.74,0.15,0.24,5326.74,11.3
27,40636.66,0.06,0.59,13104.97,16.74
46,71400.43,0.26,0.19,43561.94,38.03
49,54229.22,0.1,0.36,31755.67,29.78
52,58921.41,0.13,0.22,37840.95,34.03
33,44516.49,0.27,0.57,11281.05,15.46
43,114682.68,0.24,0.59,24790.87,24.91
54,60849.93,0.1,0.51,21330.32,22.49
26,72985.33,0.07,0.26,47065.46,40.48
27,59078.67,0.23,0.3,26516.9,26.12
55,58341.64,0.15,0.22,33640.03,31.1
57,55898.58,0.24,0.55,6016.78,11.78
50,52463.51,0.16,0.56,16208.82,18.91
35,52769.15,0.14,0.31,33816.21,31.22
53,48157.86,0.16,0.43,18188.96,20.29
55,45802.19,0.24,0.18,23275.1,23.85
37,116959.45,0.28,0.32,52888.62,44.55
47,67236.99,0.06,0.42,38369.46,34.4
25,80869.61,0.18,0.29,39152.75,34.95
46,52650.81,0.06,0.28,38782.0,34.69
27,36141.05,0.17,0.1,25314.8,25.28
46,50833.65,0.27,0.5,15857.21,18.66
24,40160.69,0.14,0.54,8098.63,13.24
47,63195.56,0.28,0.58,11886.83,15.89
35,56741.2,0.21,0.46,23044.54,23.69
34,48307.32,0.28,0.37,20464.02,21.88
41,63553.0,0.24,0.23,38865.66,34.75
49,64994.87,0.08,0.6,23404.79,23.94
21,53844.61,0.11,0.39,18115.09,20.24
39,94854.97,0.15,0.44,44514.76,38.7
44,57619.27,0.09,0.44,31616.28,29.68
54,85456.23,0.17,0.52,23735.35,24.17
55,60012.05,0.17,0.1,40230.45,35.7
40,45383.69,0.29,0.21,28103.94,27.23
30,98548.63,0.16,0.43,41738.5,36.76
31,120469.34,0.25,0.55,27187.38,26.59
29,64224.13,0.29,0.44,17882.53,20.08
34,59595.72,0.27,0.31,29118.91,27.94
26,45152.33,0.1,0.28,26023.63,25.77
58,49981.54,0.17,0.47,10514.33,14.93
58,81976.75,0.14,0.47,25097.46,25.12
20,38761.97,0.15,0.4,7061.49,12.51
48,102761.84,0.14,0.25,66006.72,53.72
48,62979.86,0.26,0.56,14439.37,17.67
30,48491.48,0.16,0.38,23921.81,24.3
28,43800.04,0.18,0.5,13988.76,17.36
29,43487.17,0.3,0.21,22348.74,23.2
33,66335.19,0.06,0.27,47587.92,40.85
34,43506.76,0.17,0.54,16638.25,19.21
35,48638.46,0.24,0.13,35158.99,32.16
44,91664.29,0.09,0.36,55711.61,46.53
20,27338.71,0.2,0.34,2090.56,9.04
30,70838.75,0.11,0.48,31142.34,29.35
44,42923.98,0.27,0.24,25877.34,25.67
41,94964.92,0.13,0.21,68120.98,55.2
36,45223.75,0.13,0.56,18594.34,20.58
50,50903.65,0.2,0.39,22725.68,23.47
56,70660.02,0.1,0.15,48542.63,41.52
21,45347.48,0.12,0.2,22018.88,22.97
56,75562.75,0.15,0.6,14047.5,17.4
21,26345.51,0.14,0.2,8855.54,13.77
48,58324.1,0.18,0.41,26976.61,26.44
19,28912.66,0.2,0.31,2596.42,9.39
48,49319.64,0.19,0.54,16165.17,18.88
50,72519.44,0.21,0.48,24054.2,24.39
46,81295.26,0.13,0.4,42765.44,37.48
39,56638.37,0.08,0.11,51216.81,43.38
31,90475.37,0.24,0.54,22283.49,23.16
45,52775.57,0.26,0.32,26678.45,26.23
54,94051.53,0.11,0.57,27965.9,27.13
25,57574.96,0.15,0.35,25424.22,25.35
40,47737.29,0.17,0.45,23410.43,23.94
28,103943.8,0.18,0.13,70573.0,56.92
57,51170.59,0.21,0.47,9959.39,14.54
33,82769.61,0.06,0.27,59018.76,48.84
33,59633.97,0.23,0.28,32889.51,30.57
22,49016.12,0.07,0.16,30727.78,29.06
50,79361.35,0.17,0.17,53919.57,45.27
41,78384.14,0.26,0.19,48369.33,41.39
24,41177.43,0.16,0.26,18929.86,20.81
42,71816.35,0.09,0.55,31599.23,29.67
38,68816.21,0.3,0.28,34133.79,31.44
55,62450.26,0.27,0.46,13224.46,16.82
38,57941.27,0.24,0.14,41025.68,36.26
30,57665.35,0.15,0.4,27545.52,26.84
51,112981.36,0.1,0.34,64269.03,52.51
46,58518.68,0.29,0.59,11423.98,15.56
26,74563.72,0.18,0.52,19862.6,21.46
19,28883.74,0.26,0.33,-197.02,7.44
55,48004.39,0.14,0.49,14870.83,17.97
40,189508.83,0.13,0.2,132198.03,100.0
24,55566.12,0.3,0.38,13383.7,16.93
39,71516.77,0.18,0.14,54365.54,45.59
50,72505.55,0.09,0.27,47857.74,41.04
53,91794.69,0.1,0.21,61503.45,50.58
33,64273.13,0.17,0.46,27220.72,26.61
23,59906.18,0.06,0.35,29870.66,28.46
24,33363.36,0.17,0.48,7202.98,12.61
43,82200.12,0.15,0.36,45109.11,39.11
58,52919.25,0.24,0.14,25148.04,25.16
47,74921.01,0.14,0.47,33134.25,30.74
25,29845.41,0.3,0.52,2256.49,9.16
58,67763.85,0.1,0.55,16732.63,19.28
31,34573.6,0.2,0.39,16628.94,19.2
